tripid,vehid,startdate,seqno,point,t
81,3,2020-06-09,4,0101000020110F0000FA7CE65524D11D413DFBF6F3B1255941,2020-06-09 22:27:30.403577+02
81,3,2020-06-09,4,0101000020110F0000EEBDF59211D11D41E8181B85B1255941,2020-06-09 22:27:31.03917+02
81,3,2020-06-09,4,0101000020110F00007B478EF555D01D4192418430AD255941,2020-06-09 22:27:37.03917+02
81,3,2020-06-09,4,0101000020110F00007B478EF555D01D4192418430AD255941,2020-06-09 22:27:38.345468+02
81,3,2020-06-09,4,0101000020110F00002C5D8B3351D01D41B8336714AD255941,2020-06-09 22:27:38.725863+02
81,3,2020-06-09,4,0101000020110F00008463196A3ED01D4141BEA6A6AC255941,2020-06-09 22:27:39.475863+02
81,3,2020-06-09,4,0101000020110F00008463196A3ED01D4141BEA6A6AC255941,2020-06-09 22:27:40.707355+02
81,3,2020-06-09,4,0101000020110F0000174DBBB23DD01D41B48577A2AC255941,2020-06-09 22:27:40.764544+02
81,3,2020-06-09,4,0101000020110F000022DB324030D01D41684D8053AC255941,2020-06-09 22:27:41.301711+02
81,3,2020-06-09,4,0101000020110F0000B2C5F78209D01D41BA528AD8AB255941,2020-06-09 22:27:42.486534+02
81,3,2020-06-09,4,0101000020110F000097DD1720F9CF1D41DB05CF16AF255941,2020-06-09 22:27:44.119059+02
81,3,2020-06-09,4,0101000020110F000033C48A15F3CF1D41436EDC47B0255941,2020-06-09 22:27:44.719059+02
81,3,2020-06-09,4,0101000020110F0000E482D29FF2CF1D4170B6145FB0255941,2020-06-09 22:27:44.764729+02
81,3,2020-06-09,4,0101000020110F00003251EA83AECF1D41445B2204B8255941,2020-06-09 22:27:48.964729+02
81,3,2020-06-09,4,0101000020110F0000D156319BADCF1D41FC6F411EB8255941,2020-06-09 22:27:49.020787+02
81,3,2020-06-09,4,0101000020110F0000257D03CB7ACF1D4192DFB999C1255941,2020-06-09 22:27:53.820787+02
81,3,2020-06-09,4,0101000020110F00006ECF6D6B79CF1D4150EE55DBC1255941,2020-06-09 22:27:53.950521+02
81,3,2020-06-09,4,0101000020110F0000B05FF2A875CF1D41BF74A115C3255941,2020-06-09 22:27:54.550521+02
81,3,2020-06-09,4,0101000020110F0000F2EF76E671CF1D412EFBEC4FC4255941,2020-06-09 22:27:55.64143+02
81,3,2020-06-09,4,0101000020110F00003480FB236ECF1D419D81388AC5255941,2020-06-09 22:27:56.273008+02
81,3,2020-06-09,4,0101000020110F000003729BD253CF1D41A72E4922CE255941,2020-06-09 22:28:00.473008+02
81,3,2020-06-09,4,0101000020110F00006714D1BE51CF1D416CAAF0CFCE255941,2020-06-09 22:28:00.804519+02
81,3,2020-06-09,4,0101000020110F0000407CD19747CF1D41F92D89B9D0255941,2020-06-09 22:28:01.771717+02
81,3,2020-06-09,4,0101000020110F00005861C14C41CF1D4101FD47E9D1255941,2020-06-09 22:28:02.371717+02
81,3,2020-06-09,4,0101000020110F000014E775643BCF1D4108B46706D3255941,2020-06-09 22:28:02.934933+02
81,3,2020-06-09,4,0101000020110F000014E775643BCF1D4108B46706D3255941,2020-06-09 22:28:03.488084+02
81,3,2020-06-09,4,0101000020110F0000F4C7981435CF1D4196010D36D4255941,2020-06-09 22:28:04.988084+02
81,3,2020-06-09,4,0101000020110F0000D4A8BBC42ECF1D41234FB265D5255941,2020-06-09 22:28:05.738084+02
81,3,2020-06-09,4,0101000020110F0000EE18D67728CF1D410FE1C894D6255941,2020-06-09 22:28:06.336982+02
81,3,2020-06-09,4,0101000020110F00007BB6CFA61FCF1D4167C1F33CD8255941,2020-06-09 22:28:07.175124+02
81,3,2020-06-09,4,0101000020110F0000D20675E9E0CE1D410F0EA285DE255941,2020-06-09 22:28:10.730481+02
81,3,2020-06-09,4,0101000020110F00006B7563E1AECE1D4142AC4105E8255941,2020-06-09 22:28:15.530481+02
81,3,2020-06-09,4,0101000020110F00009BCD188CACCE1D411024A776E8255941,2020-06-09 22:28:15.754324+02
81,3,2020-06-09,4,0101000020110F0000B68A849CAACE1D410B312736EC255941,2020-06-09 22:28:17.554324+02
81,3,2020-06-09,4,0101000020110F00007A402519AACE1D41F85E8134ED255941,2020-06-09 22:28:24.070589+02
81,3,2020-06-09,4,0101000020110F0000797670E9A4CE1D413A0F8F69EE255941,2020-06-09 22:28:25.338482+02
81,3,2020-06-09,4,0101000020110F000078ACBBB99FCE1D417CBF9C9EEF255941,2020-06-09 22:28:26.025589+02
81,3,2020-06-09,4,0101000020110F000078ACBBB99FCE1D417CBF9C9EEF255941,2020-06-09 22:28:26.593982+02
81,3,2020-06-09,4,0101000020110F000082E294359ECE1D41289AF6F8EF255941,2020-06-09 22:28:27.032503+02
81,3,2020-06-09,4,0101000020110F0000A0700B0A99CE1D410D2C162EF1255941,2020-06-09 22:28:27.782503+02
81,3,2020-06-09,4,0101000020110F0000FCD5B68797CE1D413C405188F1255941,2020-06-09 22:28:28.220341+02
81,3,2020-06-09,4,0101000020110F0000106C96D593CE1D41BAC5116BF2255941,2020-06-09 22:28:28.769565+02
81,3,2020-06-09,4,0101000020110F0000E19B21D880CE1D41D5C7B7F9F5255941,2020-06-09 22:28:30.569565+02
81,3,2020-06-09,4,0101000020110F00004E0F317C7FCE1D41F5DBE43AF6255941,2020-06-09 22:28:30.698392+02
81,3,2020-06-09,4,0101000020110F0000F5F9A12C66CE1D413B4124F9FA255941,2020-06-09 22:28:33.098392+02
81,3,2020-06-09,4,0101000020110F00001364BDE063CE1D41798F4F67FB255941,2020-06-09 22:28:33.316144+02
81,3,2020-06-09,4,0101000020110F00000E4E36D65BCE1D41B0BD4E8CFC255941,2020-06-09 22:28:33.916144+02
81,3,2020-06-09,4,0101000020110F00007291A70654CE1D41C535E9A8FD255941,2020-06-09 22:28:49.806909+02
81,3,2020-06-09,4,0101000020110F00007C75D1EE49CE1D41FB722CBDFE255941,2020-06-09 22:28:51.180924+02
81,3,2020-06-09,4,0101000020110F00008759FBD63FCE1D4130B06FD1FF255941,2020-06-09 22:28:51.898047+02
81,3,2020-06-09,4,0101000020110F0000A605798F21CE1D41D167390E03265941,2020-06-09 22:28:53.698047+02
81,3,2020-06-09,4,0101000020110F0000E782384B19CE1D41BF337EF003265941,2020-06-09 22:28:54.189467+02
81,3,2020-06-09,4,0101000020110F00001D78D389F3CD1D414744FC0E0B265941,2020-06-09 22:28:57.789467+02
81,3,2020-06-09,4,0101000020110F00001D78D389F3CD1D414744FC0E0B265941,2020-06-09 22:29:01.148379+02
81,3,2020-06-09,4,0101000020110F0000822E71EDEFCD1D412C2F49BD0B265941,2020-06-09 22:29:02.009125+02
81,3,2020-06-09,4,0101000020110F0000576DE3A8E9CD1D41B4702AED0C265941,2020-06-09 22:29:02.759125+02
81,3,2020-06-09,4,0101000020110F000054E6900DC4CD1D41E6F9710C14265941,2020-06-09 22:29:06.359125+02
81,3,2020-06-09,4,0101000020110F0000292503C9BDCD1D416E3B533C15265941,2020-06-09 22:29:07.359125+02
81,3,2020-06-09,4,0101000020110F000001F56D20B4CD1D412CF7981017265941,2020-06-09 22:29:08.283712+02
81,3,2020-06-09,4,0101000020110F0000986E255EADCD1D41F962050C1C265941,2020-06-09 22:29:10.683712+02
81,3,2020-06-09,4,0101000020110F0000682D64FAABCD1D41AC2641121D265941,2020-06-09 22:29:16.902238+02
81,3,2020-06-09,4,0101000020110F00003915846CA5CD1D41C66495401E265941,2020-06-09 22:29:18.153927+02
81,3,2020-06-09,4,0101000020110F00003915846CA5CD1D41C66495401E265941,2020-06-09 22:29:21.575757+02
81,3,2020-06-09,4,0101000020110F00005A39F4C8A3CD1D41C3BF2E8C1E265941,2020-06-09 22:29:21.95084+02
81,3,2020-06-09,4,0101000020110F00007F22E4469DCD1D41744AC4BA1F265941,2020-06-09 22:29:22.70084+02
81,3,2020-06-09,4,0101000020110F00007893EB699BCD1D41A477641120265941,2020-06-09 22:29:22.872611+02
81,3,2020-06-09,4,0101000020110F0000A28CAE3389CD1D41F6B4A76923265941,2020-06-09 22:29:24.568521+02
81,3,2020-06-09,4,0101000020110F0000A72FA6547CCD1D4156C29DC725265941,2020-06-09 22:29:25.768521+02
81,3,2020-06-09,4,0101000020110F0000CA8571FD76CD1D41E51B0CC326265941,2020-06-09 22:29:26.266436+02
81,3,2020-06-09,4,0101000020110F00002720A07C70CD1D419C80A8F127265941,2020-06-09 22:29:27.766436+02
81,3,2020-06-09,4,0101000020110F00008571D2FE6DCD1D410E30976528265941,2020-06-09 22:29:28.053766+02
81,3,2020-06-09,4,0101000020110F0000AB1FD83567CD1D41FFEB9C9229265941,2020-06-09 22:29:28.653766+02
81,3,2020-06-09,4,0101000020110F0000E7AC6CCC63CD1D41E98BFA292A265941,2020-06-09 22:29:33.238529+02
81,3,2020-06-09,4,0101000020110F0000B1A6CD4B59CD1D4187B54E3A2B265941,2020-06-09 22:29:34.526619+02
81,3,2020-06-09,4,0101000020110F00007AA02ECB4ECD1D4125DFA24A2C265941,2020-06-09 22:29:35.219615+02
81,3,2020-06-09,4,0101000020110F00000D94F0C939CD1D4160324B6B2E265941,2020-06-09 22:29:36.419615+02
81,3,2020-06-09,4,0101000020110F0000F08DF75434CD1D41DDCFCAF82E265941,2020-06-09 22:29:36.731367+02
81,3,2020-06-09,4,0101000020110F00007C489D1015CD1D41783592E834265941,2020-06-09 22:29:39.731367+02
81,3,2020-06-09,4,0101000020110F0000CB6DBECF0ECD1D4164E3861836265941,2020-06-09 22:29:41.445652+02
81,3,2020-06-09,4,0101000020110F00001A93DF8E08CD1D4150917B4837265941,2020-06-09 22:29:42.245652+02
81,3,2020-06-09,4,0101000020110F0000F472A609E3CC1D41D7A437683E265941,2020-06-09 22:29:45.845652+02
81,3,2020-06-09,4,0101000020110F00009F007B09DECC1D41A32F485B3F265941,2020-06-09 22:29:46.325454+02
81,3,2020-06-09,4,0101000020110F0000B217F860D8CC1D41D7F0001743265941,2020-06-09 22:29:48.125454+02
81,3,2020-06-09,4,0101000020110F00005BE93717D7CC1D41A56192F043265941,2020-06-09 22:29:48.808397+02
81,3,2020-06-09,4,0101000020110F0000B01DE155C8CC1D417417179347265941,2020-06-09 22:29:50.608397+02
81,3,2020-06-09,4,0101000020110F0000275A24CBC6CC1D4183A954F447265941,2020-06-09 22:29:50.796499+02
81,3,2020-06-09,4,0101000020110F00009B3EB14AB7CC1D4127C550424A265941,2020-06-09 22:29:51.996499+02
81,3,2020-06-09,4,0101000020110F00001C1FC038B2CC1D41E36D47034B265941,2020-06-09 22:29:58.756752+02
81,3,2020-06-09,4,0101000020110F0000FB6F248FA8CC1D416DF710EF4B265941,2020-06-09 22:29:59.910888+02
81,3,2020-06-09,4,0101000020110F0000E46725929DCC1D41FD4771FA4C265941,2020-06-09 22:30:00.610142+02
81,3,2020-06-09,4,0101000020110F0000CE5F269592CC1D418C98D1054E265941,2020-06-09 22:30:01.210142+02
81,3,2020-06-09,4,0101000020110F000002A9F71389CC1D4144F217ED4E265941,2020-06-09 22:30:01.729129+02
81,3,2020-06-09,4,0101000020110F000002A9F71389CC1D4144F217ED4E265941,2020-06-09 22:30:01.81685+02
81,3,2020-06-09,4,0101000020110F0000ADF830E087CC1D41FBD5A72F4F265941,2020-06-09 22:30:02.141627+02
81,3,2020-06-09,4,0101000020110F00009EA3A88A81CC1D41CEE92E5F50265941,2020-06-09 22:30:02.891627+02
81,3,2020-06-09,4,0101000020110F0000634F873468CC1D4118394B1D55265941,2020-06-09 22:30:05.291627+02
81,3,2020-06-09,4,0101000020110F000091B8088167CC1D41B983E43E55265941,2020-06-09 22:30:05.358043+02
81,3,2020-06-09,4,0101000020110F000087E5C3F85BCC1D412285B7A357265941,2020-06-09 22:30:06.558043+02
81,3,2020-06-09,4,0101000020110F0000F9BA5E9556CC1D4160510CC258265941,2020-06-09 22:30:07.118721+02
81,3,2020-06-09,4,0101000020110F00004E457EB72BCC1D41B918761661265941,2020-06-09 22:30:11.318721+02
81,3,2020-06-09,4,0101000020110F00005AEBCB9725CC1D41587E174762265941,2020-06-09 22:30:12.652054+02
81,3,2020-06-09,4,0101000020110F0000669119781FCC1D41F7E3B87763265941,2020-06-09 22:30:13.357936+02
81,3,2020-06-09,4,0101000020110F00008A8302190DCC1D41D4149D0967265941,2020-06-09 22:30:15.157936+02
81,3,2020-06-09,4,0101000020110F000095B9AA320BCC1D41A54F1E6867265941,2020-06-09 22:30:15.344072+02
81,3,2020-06-09,4,0101000020110F000007F939B0FDCB1D418D1483C269265941,2020-06-09 22:30:16.544072+02
81,3,2020-06-09,4,0101000020110F000007F939B0FDCB1D418D1483C269265941,2020-06-09 22:30:19.154824+02
81,3,2020-06-09,4,0101000020110F00002EE277FBF6CB1D4146C789ED6A265941,2020-06-09 22:30:20.644013+02
81,3,2020-06-09,4,0101000020110F0000277959A8F0CB1D417CBD1D1D6C265941,2020-06-09 22:30:21.394013+02
81,3,2020-06-09,4,0101000020110F0000277959A8F0CB1D417CBD1D1D6C265941,2020-06-09 22:30:21.474033+02
81,3,2020-06-09,4,0101000020110F0000F59FA0F7EECB1D4126EF3F6E6C265941,2020-06-09 22:30:21.874919+02
81,3,2020-06-09,4,0101000020110F0000F091F04FE9CB1D41F360457F6D265941,2020-06-09 22:30:22.549036+02
81,3,2020-06-09,4,0101000020110F0000B5B2CCE8CFCB1D4118AF063D72265941,2020-06-09 22:30:24.949036+02
81,3,2020-06-09,4,0101000020110F0000E81D4804CECB1D412C0B759772265941,2020-06-09 22:30:25.127848+02
81,3,2020-06-09,4,0101000020110F00002892A8D0BACB1D417417F82476265941,2020-06-09 22:30:26.927848+02
81,3,2020-06-09,4,0101000020110F00006D9FE1E3B9CB1D414A5BC75076265941,2020-06-09 22:30:27.01455+02
81,3,2020-06-09,4,0101000020110F0000A59D687AB3CB1D416C63227F77265941,2020-06-09 22:30:27.613212+02
81,3,2020-06-09,4,0101000020110F0000A59D687AB3CB1D416C63227F77265941,2020-06-09 22:30:28.200723+02
81,3,2020-06-09,4,0101000020110F00007B2AB57DAECB1D41820C0E6C78265941,2020-06-09 22:30:29.372582+02
81,3,2020-06-09,4,0101000020110F000014ABCA42AACB1D415CC1BE3379265941,2020-06-09 22:30:29.866758+02
81,3,2020-06-09,4,0101000020110F000014ABCA42AACB1D415CC1BE3379265941,2020-06-09 22:30:31.620305+02
81,3,2020-06-09,4,0101000020110F0000499183EEB0CB1D41D5B26B617A265941,2020-06-09 22:30:33.120305+02
81,3,2020-06-09,4,0101000020110F00007F773C9AB7CB1D414EA4188F7B265941,2020-06-09 22:30:33.870305+02
81,3,2020-06-09,4,0101000020110F0000B45DF545BECB1D41C895C5BC7C265941,2020-06-09 22:30:34.370305+02
81,3,2020-06-09,4,0101000020110F0000CD46BC3CC1CB1D414408D0427D265941,2020-06-09 22:30:34.536925+02
81,3,2020-06-09,4,0101000020110F00009B9CDC86C3CB1D417379B5807E265941,2020-06-09 22:30:34.896925+02
81,3,2020-06-09,4,0101000020110F00007BA4A5B0C5CB1D413D7C10AD7F265941,2020-06-09 22:30:37.651471+02
81,3,2020-06-09,4,0101000020110F0000BDF2324BC0CB1D41C14532E180265941,2020-06-09 22:30:38.641892+02
81,3,2020-06-09,4,0101000020110F0000D50AD48FBCCB1D4181B44AB681265941,2020-06-09 22:30:39.054441+02
81,3,2020-06-09,4,0101000020110F0000D50AD48FBCCB1D4181B44AB681265941,2020-06-09 22:30:39.140923+02
81,3,2020-06-09,4,0101000020110F0000C3468637B7CB1D41A71EA7EA82265941,2020-06-09 22:30:40.640923+02
81,3,2020-06-09,4,0101000020110F0000B18238DFB1CB1D41CE88031F84265941,2020-06-09 22:30:41.390923+02
81,3,2020-06-09,4,0101000020110F00009FBEEA86ACCB1D41F4F25F5385265941,2020-06-09 22:30:41.890923+02
81,3,2020-06-09,4,0101000020110F00003B10CE97A9CB1D41943BA5FC85265941,2020-06-09 22:30:44.638661+02
81,3,2020-06-09,4,0101000020110F0000604A92B3A8CB1D4102CD533C87265941,2020-06-09 22:30:45.792803+02
81,3,2020-06-09,4,0101000020110F0000848456CFA7CB1D41705E027C88265941,2020-06-09 22:30:46.445071+02
81,3,2020-06-09,4,0101000020110F00003713728BA7CB1D413BCB1ADB88265941,2020-06-09 22:30:48.482657+02
81,3,2020-06-09,4,0101000020110F00005FF403F3A9CB1D410391C8188A265941,2020-06-09 22:30:49.713187+02
81,3,2020-06-09,4,0101000020110F0000FB178FE8ABCB1D415DCB9D1B8B265941,2020-06-09 22:30:53.289786+02
81,3,2020-06-09,4,0101000020110F00005093EB4AB3CB1D419AC701458C265941,2020-06-09 22:30:54.407765+02
81,3,2020-06-09,4,0101000020110F000098DCF41AB6CB1D41EF5B48B68C265941,2020-06-09 22:31:01.062232+02
81,3,2020-06-09,4,0101000020110F0000BF8A8A45BCCB1D415482B1E68D265941,2020-06-09 22:31:02.443626+02
81,3,2020-06-09,4,0101000020110F0000E7382070C2CB1D41BAA81A178F265941,2020-06-09 22:31:03.162754+02
81,3,2020-06-09,4,0101000020110F00000EE7B59AC8CB1D411FCF834790265941,2020-06-09 22:31:03.648842+02
81,3,2020-06-09,4,0101000020110F000036954BC5CECB1D4185F5EC7791265941,2020-06-09 22:31:04.015961+02
81,3,2020-06-09,4,0101000020110F000086C910442BCC1D417735164EA3265941,2020-06-09 22:31:09.415961+02
81,3,2020-06-09,4,0101000020110F0000AE77A66E31CC1D41DC5B7F7EA4265941,2020-06-09 22:31:10.315961+02
81,3,2020-06-09,4,0101000020110F0000D5253C9937CC1D414282E8AEA5265941,2020-06-09 22:31:10.878461+02
81,3,2020-06-09,4,0101000020110F0000FDD3D1C33DCC1D41A7A851DFA6265941,2020-06-09 22:31:11.287551+02
81,3,2020-06-09,4,0101000020110F000073DE924350CC1D41D81B8D70AA265941,2020-06-09 22:31:12.367551+02
81,3,2020-06-09,4,0101000020110F00009B8C286E56CC1D413D42F6A0AB265941,2020-06-09 22:31:12.921397+02
81,3,2020-06-09,4,0101000020110F0000C23ABE985CCC1D41A2685FD1AC265941,2020-06-09 22:31:13.325891+02
81,3,2020-06-09,4,0101000020110F0000C31258C2ACCC1D41C95BB646BC265941,2020-06-09 22:31:18.005891+02
81,3,2020-06-09,4,0101000020110F00006BD5CE53AFCC1D417F077FC5BC265941,2020-06-09 22:31:18.155827+02
81,3,2020-06-09,4,0101000020110F000023AA24B3CDCC1D419D8BE9B9C2265941,2020-06-09 22:31:19.955827+02
81,3,2020-06-09,4,0101000020110F0000CFF3F5EBCFCC1D41DEF76E29C3265941,2020-06-09 22:31:24.582199+02
81,3,2020-06-09,4,0101000020110F0000F0423145D4CC1D418824C761C4265941,2020-06-09 22:31:25.923164+02
81,3,2020-06-09,4,0101000020110F000012926C9ED8CC1D4131511F9AC5265941,2020-06-09 22:31:26.631179+02
81,3,2020-06-09,4,0101000020110F0000DFE4C129DACC1D417EF30A09C6265941,2020-06-09 22:31:29.667871+02
81,3,2020-06-09,4,0101000020110F0000FB3C38E6DBCC1D4160B3D547C7265941,2020-06-09 22:31:30.944015+02
81,3,2020-06-09,4,0101000020110F00000E447D97DDCC1D41F34A997EC8265941,2020-06-09 22:31:46.988901+02
81,3,2020-06-09,4,0101000020110F00000E447D97DDCC1D41F34A997EC8265941,2020-06-09 22:31:47.637409+02
81,3,2020-06-09,4,0101000020110F0000AF25B2F4DDCC1D41ADB78BBEC9265941,2020-06-09 22:31:49.137409+02
81,3,2020-06-09,4,0101000020110F00004F07E751DECC1D4167247EFECA265941,2020-06-09 22:31:49.887409+02
81,3,2020-06-09,4,0101000020110F00001A164592DECC1D4190CD71DBCB265941,2020-06-09 22:31:55.281975+02
81,3,2020-06-09,4,0101000020110F000035F2EC0BDCCC1D41116EE218CD265941,2020-06-09 22:31:56.540339+02
81,3,2020-06-09,4,0101000020110F000051CE9485D9CC1D41920E5356CE265941,2020-06-09 22:31:57.224638+02
81,3,2020-06-09,4,0101000020110F0000CC2996B1D8CC1D41301271BECE265941,2020-06-09 22:32:00.130131+02
81,3,2020-06-09,4,0101000020110F00008DA7D0A9D3CC1D41778F27F4CF265941,2020-06-09 22:32:01.412917+02
81,3,2020-06-09,4,0101000020110F00000B002D2ACFCC1D41968E2009D1265941,2020-06-09 22:32:10.115292+02
81,3,2020-06-09,4,0101000020110F00005E9674ECC7CC1D4126D86A33D2265941,2020-06-09 22:32:11.414954+02
81,3,2020-06-09,4,0101000020110F0000C5C64101C1CC1D412DB86D50D3265941,2020-06-09 22:32:17.225358+02
81,3,2020-06-09,4,0101000020110F0000E760FD70B6CC1D41B4CA2660D4265941,2020-06-09 22:32:18.428567+02
81,3,2020-06-09,4,0101000020110F00002DB8437AACCC1D4181597260D5265941,2020-06-09 22:32:23.636064+02
81,3,2020-06-09,4,0101000020110F0000555827AE9ECC1D4194521B48D6265941,2020-06-09 22:32:24.815595+02
81,3,2020-06-09,4,0101000020110F00007EF80AE290CC1D41A74BC42FD7265941,2020-06-09 22:32:25.475895+02
81,3,2020-06-09,4,0101000020110F0000F0FE1F378BCC1D415F8CED8ED7265941,2020-06-09 22:32:29.385481+02
81,3,2020-06-09,4,0101000020110F0000E91381CC7BCC1D41437FC85AD8265941,2020-06-09 22:32:30.68126+02
81,3,2020-06-09,4,0101000020110F0000E228E2616CCC1D412772A326D9265941,2020-06-09 22:32:31.376475+02
81,3,2020-06-09,4,0101000020110F0000E049CB715FCC1D411ADCB7D1D9265941,2020-06-09 22:32:38.221261+02
81,3,2020-06-09,4,0101000020110F00001750386A4ECC1D415BBD8579DA265941,2020-06-09 22:32:39.488247+02
81,3,2020-06-09,4,0101000020110F00004E56A5623DCC1D419C9E5321DB265941,2020-06-09 22:32:40.175088+02
81,3,2020-06-09,4,0101000020110F0000855C125B2CCC1D41DD7F21C9DB265941,2020-06-09 22:32:40.646206+02
81,3,2020-06-09,4,0101000020110F0000BC627F531BCC1D411E61EF70DC265941,2020-06-09 22:32:41.006206+02
81,3,2020-06-09,4,0101000020110F0000BC627F531BCC1D411E61EF70DC265941,2020-06-09 22:32:41.359781+02
81,3,2020-06-09,4,0101000020110F0000B732A6160CCC1D418D1E1507DD265941,2020-06-09 22:32:42.701947+02
81,3,2020-06-09,4,0101000020110F0000A91BF51BFBCB1D4179E62FB0DD265941,2020-06-09 22:32:43.451947+02
81,3,2020-06-09,4,0101000020110F00009B044421EACB1D4165AE4A59DE265941,2020-06-09 22:32:43.951947+02
81,3,2020-06-09,4,0101000020110F000089F05DDEDDCB1D41667968D3DE265941,2020-06-09 22:32:44.222747+02
81,3,2020-06-09,4,0101000020110F000089F05DDEDDCB1D41667968D3DE265941,2020-06-09 22:32:44.683495+02
81,3,2020-06-09,4,0101000020110F00003CC311DDCACB1D4137BC1437DF265941,2020-06-09 22:32:46.183495+02
81,3,2020-06-09,4,0101000020110F0000EF95C5DBB7CB1D4108FFC09ADF265941,2020-06-09 22:32:46.933495+02
81,3,2020-06-09,4,0101000020110F0000A16879DAA4CB1D41D9416DFEDF265941,2020-06-09 22:32:47.433495+02
81,3,2020-06-09,4,0101000020110F0000543B2DD991CB1D41AA841962E0265941,2020-06-09 22:32:47.808495+02
81,3,2020-06-09,4,0101000020110F0000CBCEBCB8B6C91D41140BEC1DEA265941,2020-06-09 22:32:56.808495+02
81,3,2020-06-09,4,0101000020110F0000CBCEBCB8B6C91D41140BEC1DEA265941,2020-06-09 22:32:57.05105+02
81,3,2020-06-09,4,0101000020110F000010123C78B0C91D41F3F2B53EEA265941,2020-06-09 22:32:57.544494+02
81,3,2020-06-09,4,0101000020110F00002BDF47799DC91D41E753D4A2EA265941,2020-06-09 22:32:58.294494+02
81,3,2020-06-09,4,0101000020110F000045AC537A8AC91D41DCB4F206EB265941,2020-06-09 22:32:58.794494+02
81,3,2020-06-09,4,0101000020110F000060795F7B77C91D41D015116BEB265941,2020-06-09 22:32:59.169494+02
81,3,2020-06-09,4,0101000020110F00007D82C19A3DC71D417472A026F7265941,2020-06-09 22:33:09.969494+02
81,3,2020-06-09,4,0101000020110F0000984FCD9B2AC71D4168D3BE8AF7265941,2020-06-09 22:33:10.624039+02
81,3,2020-06-09,4,0101000020110F0000B31CD99C17C71D415D34DDEEF7265941,2020-06-09 22:33:11.079735+02
81,3,2020-06-09,4,0101000020110F0000371E14A2B8C61D41231975E3F9265941,2020-06-09 22:33:12.879735+02
81,3,2020-06-09,4,0101000020110F0000A5822989ACC61D41D2823723FA265941,2020-06-09 22:33:13.108996+02
81,3,2020-06-09,4,0101000020110F00001557AAD227C61D4190507BECFC265941,2020-06-09 22:33:15.628996+02
81,3,2020-06-09,4,0101000020110F00006E752ADD14C61D41F46D6052FD265941,2020-06-09 22:33:16.228996+02
81,3,2020-06-09,4,0101000020110F0000C793AAE701C61D41598B45B8FD265941,2020-06-09 22:33:16.657567+02
81,3,2020-06-09,4,0101000020110F0000BDF2ACB986C41D412FD72BAE05275941,2020-06-09 22:33:23.857567+02
81,3,2020-06-09,4,0101000020110F0000BDF2ACB986C41D412FD72BAE05275941,2020-06-09 22:33:24.913221+02
81,3,2020-06-09,4,0101000020110F000016112DC473C41D4193F4101406275941,2020-06-09 22:33:26.413221+02
81,3,2020-06-09,4,0101000020110F00006F2FADCE60C41D41F711F67906275941,2020-06-09 22:33:27.163221+02
81,3,2020-06-09,4,0101000020110F0000C84D2DD94DC41D415B2FDBDF06275941,2020-06-09 22:33:27.663221+02
81,3,2020-06-09,4,0101000020110F0000216CADE33AC41D41C04CC04507275941,2020-06-09 22:33:28.038221+02
81,3,2020-06-09,4,0101000020110F00007A8A2DEE27C41D41246AA5AB07275941,2020-06-09 22:33:28.871554+02
81,3,2020-06-09,4,0101000020110F0000D3A8ADF814C41D4188878A1108275941,2020-06-09 22:33:29.407268+02
81,3,2020-06-09,4,0101000020110F00002CC72D0302C41D41EDA46F7708275941,2020-06-09 22:33:29.802004+02
81,3,2020-06-09,4,0101000020110F0000DF032E18DCC31D41B5DF394309275941,2020-06-09 22:33:30.522004+02
81,3,2020-06-09,4,0101000020110F00003822AE22C9C31D4119FD1EA909275941,2020-06-09 22:33:31.036289+02
81,3,2020-06-09,4,0101000020110F000091402E2DB6C31D417E1A040F0A275941,2020-06-09 22:33:31.419267+02
81,3,2020-06-09,4,0101000020110F0000222630D586C21D41C2F0556D10275941,2020-06-09 22:33:37.179267+02
81,3,2020-06-09,4,0101000020110F0000222630D586C21D41C2F0556D10275941,2020-06-09 22:33:37.780162+02
81,3,2020-06-09,4,0101000020110F00000F5695C77FC21D4101283E9310275941,2020-06-09 22:33:38.338193+02
81,3,2020-06-09,4,0101000020110F00004EEC89C46CC21D4182FB94F610275941,2020-06-09 22:33:39.088193+02
81,3,2020-06-09,4,0101000020110F00008C827EC159C21D4102CFEB5911275941,2020-06-09 22:33:39.588193+02
81,3,2020-06-09,4,0101000020110F0000CB1873BE46C21D4183A242BD11275941,2020-06-09 22:33:39.963193+02
81,3,2020-06-09,4,0101000020110F000076E6C79029C11D410D07598F17275941,2020-06-09 22:33:45.363193+02
81,3,2020-06-09,4,0101000020110F00007251D8221CC11D41C89B84D517275941,2020-06-09 22:33:45.617486+02
81,3,2020-06-09,4,0101000020110F00007251D8221CC11D41C89B84D517275941,2020-06-09 22:33:45.709023+02
81,3,2020-06-09,4,0101000020110F000019701D1C09C11D41F227263818275941,2020-06-09 22:33:47.209023+02
81,3,2020-06-09,4,0101000020110F0000BF8E6215F6C01D411CB4C79A18275941,2020-06-09 22:33:47.959023+02
81,3,2020-06-09,4,0101000020110F000066ADA70EE3C01D41464069FD18275941,2020-06-09 22:33:48.459023+02
81,3,2020-06-09,4,0101000020110F00000DCCEC07D0C01D4170CC0A6019275941,2020-06-09 22:33:48.834023+02
